,Unnamed: 0,사업자등록번호,Unnamed: 2,기업명,기업영문명,대표자명,종업원수,종업원수기준년월,산업분류코드,산업분류코드설명,기업규모,기업형태,업태명,설립일,이메일주소,전화번호,팩스전화번호,우편번호,주소,상세주보,대분류,중분류,소분류,세분류,indCd1_str
4483,9679,1148603532,,디자인**,,정**,16.0,Mar-22,42412,"도배, 실내 장식 및 내장 목공사업",중소기업,일반,건 설 업,20080509.0,,02-545-1373,,,"서울 강남구 역삼로77길 13 (대치동,비채빌딩)",,건설업,전문직별 공사업,실내건축 및 건축마무리 공사업,"도장, 도배 및 내장 공사업",42412
4484,9734,1198600231,,우*,,박**,,,42412,"도배, 실내 장식 및 내장 목공사업",중소기업,일반,건 설 업,20131216.0,,,,,"서울특별시 관악구 남부순환로157길 26 202호 (신림동,관악블루빌)",,건설업,전문직별 공사업,실내건축 및 건축마무리 공사업,"도장, 도배 및 내장 공사업",42412
4485,9756,2128608052,,디엔씨종***,,이**,5.0,Sep-18,42412,"도배, 실내 장식 및 내장 목공사업",중소기업,일반,건 설 업,20140904.0,,031-852-8759,,,"경기도 의정부시 오목로 229 302호 (민락동,성진메디칼프라자)",,건설업,전문직별 공사업,실내건축 및 건축마무리 공사업,"도장, 도배 및 내장 공사업",42412
4486,9767,4278708686,,에스알***,,김**,20.0,Dec-21,42412,"도배, 실내 장식 및 내장 목공사업",중소기업,일반,건 설 업,20200526.0,,02-478-0066,,,서울특별시 강동구 성안로3길 92 2층 (성내동),,건설업,전문직별 공사업,실내건축 및 건축마무리 공사업,"도장, 도배 및 내장 공사업",42412
4487,9813,1168104503,,경동**,,박**,21.0,Apr-20,42412,"도배, 실내 장식 및 내장 목공사업",중소기업,일반,건 설 업,19930402.0,,02-907-8896,,,서울 도봉구 해등로16가길 32 3층 (창동),,건설업,전문직별 공사업,실내건축 및 건축마무리 공사업,"도장, 도배 및 내장 공사업",42412
4488,9814,1248709900,,우일**,,김**,2.0,Jul-22,42412,"도배, 실내 장식 및 내장 목공사업",중소기업,일반,건 설 업,20100915.0,,031-372-4460,,,경기 오산시 수목원로88번길 23 (누읍동),,건설업,전문직별 공사업,실내건축 및 건축마무리 공사업,"도장, 도배 및 내장 공사업",42412
4489,146,1938809330,,(주)***,"Lead On Co., L***",나*,9.0,Jul-21,26421,방송장비 제조업,중소기업,신설,건설업/도매 및 소매업/정보통신업/제조업,20200414.0,,544577979,054-457-6602,39674.0,경상북도 김천시 아포읍 국사길 112,(국사리),제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4490,689,1228600343,,(주)썬플***,"Sun Flower Jeu Co., L***",김**,4.0,Mar-19,26421,방송장비 제조업,중소기업,일반,건설업/도소매업/서비스/제조업,20141027.0,sun@sun-flowers.co.kr,070-7528-0972,050-4181-0972,22827.0,인천광역시 서구 가석로 30,"301호 (가좌동,광양프런티어밸리3차)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4491,800,3948700240,,(주)유***,"USIDE CO., ***",김**,3.0,Apr-20,26421,방송장비 제조업,중소기업,일반,제조업,20150409.0,,031-698-2287,031-707-9828,13211.0,경기도 성남시 중원구 사기막골로62번길 37,"1204호 (상대원동,스타타워)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4492,1784,1218100365,,(주)**,"Inchan Co, ***",강**,4.0,Sep-19,26421,방송장비 제조업,중소기업,일반,건설업/도매/제조업,20081030.0,inchan3@paran.com,032 213 8118,0504 091 7226,21315.0,인천 부평구 부평대로,"283, 비동 지하2층 비215호 (청천동,부평우림라이온스밸리)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4493,1802,1068108761,,(주)캐***,"CASTWIN Co.,***",김낙희외***,74.0,Dec-20,26421,방송장비 제조업,중소기업,외감,건설/도매/도소매/부동산/서비스/제조,19941011.0,ujuroo@hoseotel.com,02-6005-9000,02-3453-8338,6222.0,서울 강남구 테헤란로38길 40-12,"(역삼동,호서빌딩)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4494,2177,1058105938,,(주)비주얼***,VISUAL RESEARCH I***,김**,28.0,Mar-19,26421,방송장비 제조업,중소기업,일반,도매/도매업/서비스/제조,19951109.0,cobdanee@vri.co.kr,02 719 1246,02 719 1913,7217.0,서울특별시 영등포구 당산로41길 11,"더블유동 701호,709호,710호,711호,712호 (당산동4가,당산동에스케이브)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4495,2392,2208806851,,(주)형우***,"Hyeongu System Co., L***",이**,3.0,Oct-19,26421,방송장비 제조업,중소기업,일반,,20100304.0,wtkong@naver.com,02 5648787,02 5695445,4144.0,서울특별시 마포구 마포대로 127,"1024호 (공덕동,풍림브이아이피텔)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4496,2577,1078600533,,(주)***,"Vidente Co., L***",김**,49.0,Mar-21,26421,방송장비 제조업,중소기업,코스닥등록,제조외,20020320.0,ceo@tvlogic.co.kr,070 8668 6611,02 6123 3201,8590.0,서울 금천구 가산디지털1로 84,"12층 (가산동,에이스하이엔드8차)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4497,2676,2218101401,,(주)한***,HANGIL COMMUNICATIONS ***,이**,13.0,May-19,26421,방송장비 제조업,중소기업,일반,건설，서비스/도매업/부동산업/서비스업/소매업/제조업,20020131.0,,033 563 5000,033 563 8909,26125.0,강원도 정선군 정선읍 새터길,"26-8, 2층 (애산리,한길정보통신)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4498,2687,1138605100,,(주)아이제이일***,"IJ Electron Co., ***",김**,7.0,Mar-19,26421,방송장비 제조업,중소기업,일반,도매/제조,20100104.0,leeih98@hanmail.net,02  61233391,02  61233395,8590.0,서울특별시 금천구 가산디지털1로,"84, 401호 (가산동,에이스하이엔드8차)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4499,2694,4088107971,,(주)아이***,IT Bal***,김**,8.0,May-19,26421,방송장비 제조업,중소기업,일반,건설/제조업,20030102.0,kjp5591@hanmail.net,062 385 7071,062 385 7072,62076.0,광주 서구 풍서좌로299번길,17 (세하동),제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4500,2871,2178108853,,(주)넥스트***,"next factory Co.,L***",박**,5.0,Mar-19,26421,방송장비 제조업,중소기업,일반,통신기기및방송장비외,20150113.0,smpark@nextfactory.co.kr,7087567391,5053305177,13117.0,경기 성남시 수정구 복정로 76,"5307호 (복정동,동서울대학교창업보육센터)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4501,2883,1108105817,,(주)픽***,"PIXTREE TECHNOLOGIES, I***",신**,28.0,Mar-19,26421,방송장비 제조업,중소기업,일반,서비스/제조업,20020711.0,kyj@pixtree.com,02  20077500,02  564 7845,8380.0,서울 구로구 디지털로31길 20,"509호 (구로동,에이스테크노타워5차)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4502,3652,5088107007,,(주)안***,"Andong Telecom Co., L***",조**,3.0,Apr-20,26421,방송장비 제조업,중소기업,일반,"건설업/도,소매/서비스/제조업",20131104.0,krandong@empas.com,054 857 6969,054 857 6300,36703.0,경상북도 안동시 태사길,86-3 (동문동),제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4503,3922,1138605253,,(주)제이에***,JSINCOM.CO.***,김**,7.0,Apr-19,26421,방송장비 제조업,중소기업,일반,도매건설,20100906.0,,02 2069 2077,02 2069 2078,14344.0,경기 광명시 일직로12번길 21,"403호 (일직동,에스에이치앤01프라자)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4504,3978,3068109336,,(주)대흥음향정***,DAEHEUNG SOUND INFORMATION & COMMUNICATI***,김**,6.0,Apr-19,26421,방송장비 제조업,중소기업,일반,건설업/도매/부동산/서비스/제조업,19990120.0,dh9036@bill36524.com,042 624 9036,042 631 9036,32621.0,충청남도 공주시 반포면 밤고개길 84,(봉곡리),제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4505,4178,3628704950,,씨큐리티***,"CECURITI Co.,***",공**,4.0,Dec-17,26421,방송장비 제조업,중소기업,일반,건설업,20170706.0,,7078643306,,8591.0,서울 금천구 가산디지털1로 2,"7층 705호 (가산동,우림라이온스밸리2차)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4506,4468,1078107930,,(주)***,"SOURCETEL CO.,***",안현준외 ***,22.0,Mar-19,26421,방송장비 제조업,중소기업,일반,건설업/도소매/부동산/서비스（사업관련）업/제조/제조업,19930201.0,lee@sourcetel.co.kr,031 455 9002,031 452 9007,15809.0,경기도 군포시 공단로,"284, 501호 (금정동,한림벤처타운)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4507,4871,2098102279,,(주)한별***,HANBYUL HYUS***,심우성외***,9.0,Apr-21,26421,방송장비 제조업,중소기업,일반,건설/도매/서비스　사업서비스/제조　도소매/제조업,19960305.0,info@han-byul.co.kr,02-929-2483,070-8230-5048,16442.0,경기 수원시 팔달구 팔달로107번길 52,"3층 (화서동,동우빌딩)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4508,4936,5148104499,,(주)유한정***,"Yuhan Information Telecom Co., L***",정**,11.0,Mar-19,26421,방송장비 제조업,중소기업,일반,건설업/도매업/서비스업/제조업,20130730.0,yuhan6300@hanmail.net,053 657 6300,053 657 6319,42823.0,대구 달서구 앞산순환로45길,3 (송현동),제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4509,5367,2748601710,,(주)대흥***,Daeheung Solut***,이**,10.0,Jun-18,26421,방송장비 제조업,중소기업,일반,건설업/도매 및 소매업/서비스/제조업,20160112.0,,042 623 9036,042 623 9037,34396.0,대전 대덕구 계족로 716,(법동),제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4510,5408,1308103218,,삼형전자***,"SAMHYOUNG ELECTRONICS CO.,L***",박**,45.0,Apr-21,26421,방송장비 제조업,중소기업,일반,건설업/부동산업/서비스/제조/제조업,19780501.0,sh4422@chol.com,031-354-4478,031-352-7649,18623.0,경기 화성시 향남읍 발안공단로5길 65,(구문천리),제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4511,6974,2048605404,,(주)***,"U-SYS Co., L***",이**,10.0,Nov-21,26421,방송장비 제조업,중소기업,일반,건설업/제조업,20100430.0,usys1@naver.com,02  432 4411,02  432 4415,1811.0,서울 노원구 공릉로 232,"911호 (공릉동,서울테크노파크)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송장비 제조업,방송 및 무선 통신장비 제조업,26421
4530,148,1223503177,,모**,"Mobidic Co.,L***",안**,2.0,Apr-16,73301,인물 사진 및 행사용 영상 촬영업,중소기업,일반,,20140901.0,,010-4815-3425,02-6081-3422,4007.0,서울특별시 마포구 망원로2길,"24, 401호 (망원동)","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",사진 촬영 및 처리업,사진 촬영 및 처리업,73301
4535,151,4028800777,,(주)노트***,"Note Square Co., L***",이**,2.0,May-21,58221,시스템 소프트웨어 개발 및 공급업,중소기업,일반,서비스,20160422.0,,010-9390-6150,0504-385-1100,3995.0,서울특별시 마포구 양화로,"147, 6동 110호 (동교동,아일렉스)",정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221
4536,529,4028102556,,(유)세아정보통***,SEA INFORMATION COMMUNICATIONS PUBLIC CORPORATION I***,오**,5.0,Feb-20,58221,시스템 소프트웨어 개발 및 공급업,중소기업,일반,건설업/서비스,20100623.0,cms2506@hanmail.net,063 453 6112,063 451 8852,54065.0,전북 군산시 개정면 번영로 855,(통사리),정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221
4537,538,1138601595,,(주)위슨테크***,"WISON Technology Co., L***",김**,8.0,May-21,58221,시스템 소프트웨어 개발 및 공급업,중소기업,일반,"도매/도매　및　소매업/서비스/소매/전문, 과학 및 기술서비스업/제조업",20120917.0,ae1339@wison.co.kr,02-869-0050,02-869-0090,8511.0,서울 금천구 벚꽃로 278,"12층 1215호 (가산동,SJ테크노빌)",정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221
4538,578,2308101454,,(주)디케***,"DK A.N.T Co., L***",양**,12.0,Apr-20,58221,시스템 소프트웨어 개발 및 공급업,중소기업,일반,건설업/도소매/서비스/제조업,20131203.0,,  02 4597571,02 4597572,5807.0,서울특별시 송파구 송파대로20길 4,"302호 (문정동,헤브론복합빌딩)",정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221
4539,799,4328801722,,(주)에스티엔***,"STN Infotech Co., L***",조**,68.0,Dec-20,58221,시스템 소프트웨어 개발 및 공급업,중소기업,외감,건설업/도소매업/서비스업/제조업,20150324.0,,261122840,261122859,14322.0,경기도 광명시 하안로 60,"에이동 810호,811호,812호,813호 (소하동,광명테크노파크)",정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221
4540,840,1108101668,,(주)날리***,"KNOWLEDGE CUBE,I***",김**,75.0,Mar-19,58221,시스템 소프트웨어 개발 및 공급업,중소기업,일반,서비스 도매,20000309.0,good@kcube.co.kr,02-564-7323,02  538 5944,6720.0,서울특별시 서초구 서초중앙로 14,"15층 (서초동,진로빌딩)",정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221
4541,861,6878608402,,(주)익스***,"eXsmobile Co.,L***",정**,11.0,Apr-20,58221,시스템 소프트웨어 개발 및 공급업,중소기업,일반,,20170112.0,,264025700,5043991770,6621.0,서울특별시 서초구 강남대로53길 8,7층 알엠6 (서초동),정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221
